R3t,R3p,Et1,Ep,Et2,E
-2.5,1.1,-6.963055528292898,-5.815854296437465,-5.218253933067899,-35.994327515596524
-2.5,1.2,-6.963055528292898,-5.798172319773585,-5.110801630769856,-35.74405895767268
-2.5,1.3,-6.963055528292898,-5.772221016115509,-5.0263067817431875,-35.52316665230319
-2.5,1.4,-6.963055528292898,-5.738014191039838,-4.963632965402212,-35.329405369469896
-2.5,1.5,-6.963055528292898,-5.695688641513698,-4.92056444415357,-35.15861722792033
-2.4,-4.0,-7.018780298822094,-4.09831550065428,-6.5819881580537185,-35.398167915060185
-2.4,-3.9,-7.018780298822094,-4.173796168528497,-6.525987283093855,-35.43712750088889
-2.4,-3.8,-7.018780298822094,-4.245577037567273,-6.493848103447817,-35.51641087967437
-2.4,-3.7,-7.018780298822094,-4.313633007113822,-6.490104378841352,-35.645035369554535
-2.4,-3.6,-7.018780298822094,-4.378016788046807,-6.517147549835499,-35.8278892734088
-2.4,-3.5,-7.018780298822094,-4.438994444906712,-6.575676034961361,-36.06690155738033
-2.4,-3.4,-7.018780298822094,-4.4969713487662375,-6.6648031628574245,-36.36110962089151
-2.4,-3.3,-7.018780298822094,-4.552446997840889,-6.78122634824831,-36.704907289822586
-2.4,-3.2,-7.018780298822094,-4.60603384161368,-6.9202612287481315,-37.09015073836781
-2.4,-3.1,-7.018780298822094,-4.658547643688507,-7.07548147480702,-37.50561883463524
-2.4,-3.0,-7.018780298822094,-4.710905823041685,-7.238433271704707,-37.93623878713697
-2.4,-2.9,-7.018780298822094,-4.764180166996084,-7.400072317570448,-38.36606556677725
-2.4,-2.8,-7.018780298822094,-4.8195629444671795,-7.5506113391020335,-38.77790916478261
-2.4,-2.7,-7.018780298822094,-4.87809582229238,-7.680418057716452,-39.15458835766185
-2.4,-2.6,-7.018780298822094,-4.940506711951457,-7.780227288254537,-39.479028598056175
-2.4,-2.5,-7.018780298822094,-5.007116898428649,-7.843527359422296,-39.73884911334608
-2.4,-2.4,-7.018780298822094,-5.077765739290044,-7.864737197465729,-39.92256647115573
-2.4,-2.3,-7.018780298822094,-5.151764228474349,-7.843527359422296,-40.02814377343748
-2.4,-2.2,-7.018780298822094,-5.227970297797583,-7.780227288254537,-40.05395576974843
-2.4,-2.1,-7.018780298822094,-5.304906788864173,-7.680418057716452,-40.00821029080544
-2.4,-2.0,-7.018780298822094,-5.380939665599726,-7.5506113391020335,-39.90066260704771
-2.4,-1.9,-7.018780298822094,-5.454466267488897,-7.400072317570448,-39.74663776776288
-2.4,-1.8,-7.018780298822094,-5.523914054152556,-7.238433271704707,-39.562255249358714
-2.4,-1.7,-7.018780298822094,-5.587948939646594,-7.07548147480702,-39.36442142655142
-2.4,-1.6,-7.018780298822094,-5.645495371660218,-6.9202612287481315,-39.169073798460886
-2.4,-1.5,-7.018780298822094,-5.695688641513698,-6.78122634824831,-38.991390577168204
-2.4,-1.4,-7.018780298822094,-5.738014191039838,-6.6648031628574245,-38.84319530543871
