,Ra,Rb,R3,V
1098,-1.9,2.6,11.432701524235949,546.2643987685437
1099,-1.9,2.7,11.413693081805484,545.441820203967
1100,-1.9,2.8,11.389964328402819,544.4149731077591
1101,-1.9,2.9,11.361359997910217,543.1771384349103
1102,-1.8,-2.9,11.395275651712147,541.9331685742103
1103,-1.8,-2.8,11.42344423851491,543.1521467089592
1104,-1.8,-2.7,11.446819865451452,544.1637124762166
1105,-1.8,-2.6,11.465550718279744,544.9742785228117
1106,-1.8,-2.5,11.479751150074044,545.5887934071561
1107,-1.8,-2.4,11.489505360602664,546.0109008220356
1108,-1.8,-2.3,11.494869978506781,546.2430513367984
1109,-1.8,-2.2,11.49587573809443,546.2865749595752
1110,-1.8,-2.1,11.492528369408962,546.1417196544405
1111,-1.8,-2.0,11.48480876262354,545.8076584554823
1112,-1.8,-1.9,11.472672417888905,545.2824656593053
1113,-1.8,-1.8,11.456048143213867,544.5630604766164
1114,-1.8,-1.7,11.434835909751712,543.6451142210726
1115,-1.8,-1.6,11.408903709036288,542.5229143081214
1116,-1.8,-1.5,11.378083170884086,541.1891746224285
1117,-1.8,-1.4,11.34216357984609,539.6347765835413
1118,-1.8,-1.3,11.30088374984728,537.8484175259487
1119,-1.8,-1.2,11.253920943345584,535.8161311825529
1120,-1.8,-1.1,11.200875587015975,533.5206262653729
1121,-1.8,-1.0,11.141249820171932,530.9403581617776
1122,-1.8,-0.9,11.074416684862644,528.04819565504
1123,-1.8,-0.8,10.999574565736342,524.8094493376605
1124,-1.8,-0.7,10.915677328434203,521.1788483936643
1125,-1.8,-0.6,10.82132223484216,517.095690200595
1126,-1.8,-0.5,10.714559516642844,512.475599743002
1127,-1.8,-0.4,10.733503149573721,513.2953737166536
1128,-1.8,-0.3,10.75611972681199,514.2740920786839
1129,-1.8,-0.2,10.772075574802361,514.9645715108907
1130,-1.8,-0.1,10.781571951775486,515.3755213384637
1131,-1.8,0.1,10.781571951775486,515.3755213384637
1132,-1.8,0.2,10.772075574802361,514.9645715108907
1133,-1.8,0.3,10.75611972681199,514.2740920786839
1134,-1.8,0.4,10.733503149573721,513.2953737166536
1135,-1.8,0.5,10.714559516642844,512.475599743002
1136,-1.8,0.6,10.821322234842162,517.0956902005951
1137,-1.8,0.7,10.915677328434201,521.1788483936642
1138,-1.8,0.8,10.999574565736342,524.8094493376605
1139,-1.8,0.9,11.074416684862646,528.04819565504
1140,-1.8,1.0,11.141249820171934,530.9403581617777
1141,-1.8,1.1,11.200875587015977,533.5206262653729
1142,-1.8,1.2,11.253920943345586,535.816131182553
1143,-1.8,1.3,11.30088374984728,537.8484175259487
1144,-1.8,1.4,11.34216357984609,539.6347765835413
1145,-1.8,1.5,11.378083170884087,541.1891746224286
1146,-1.8,1.6,11.408903709036288,542.5229143081214
1147,-1.8,1.7,11.434835909751714,543.6451142210727
1148,-1.8,1.8,11.456048143213867,544.5630604766164
1149,-1.8,1.9,11.472672417888907,545.2824656593054
1150,-1.8,2.0,11.48480876262354,545.8076584554823
1151,-1.8,2.1,11.492528369408962,546.1417196544405
1152,-1.8,2.2,11.49587573809443,546.2865749595752
1153,-1.8,2.3,11.494869978506781,546.2430513367984
1154,-1.8,2.4,11.489505360602664,546.0109008220356
1155,-1.8,2.5,11.479751150074044,545.5887934071561
1156,-1.8,2.6,11.465550718279745,544.9742785228118
1157,-1.8,2.7,11.446819865451454,544.1637124762167
1158,-1.8,2.8,11.42344423851491,543.1521467089592
1159,-1.8,2.9,11.395275651712149,541.9331685742104
1160,-1.7,-2.9,11.424189875265071,540.4727649194156
1161,-1.7,-2.8,11.451997261384378,541.6761123184633
1162,-1.7,-2.7,11.47507988623087,542.674998601879
1163,-1.7,-2.6,11.493580235080199,543.4755897316529
1164,-1.7,-2.5,11.507608390340152,544.0826494557521
1165,-1.7,-2.4,11.517245479373962,544.4996885105367
1166,-1.7,-2.3,11.52254609913782,544.7290695454464
1167,-1.7,-2.2,11.52353989300299,544.7720753589992
1168,-1.7,-2.1,11.520232388535877,544.6289451532057
1169,-1.7,-2.0,11.512605152295368,544.2988812323265
1170,-1.7,-1.9,11.50061527187215,543.7800265884463
1171,-1.7,-1.8,11.484194130793771,543.0694118862488
1172,-1.7,-1.7,11.463245393144671,542.1628682486979
1173,-1.7,-1.6,11.437642055581538,541.0548996848297
