,Ra,Rb,R3,V
3448,2.2,-0.3,12.796052000203563,529.1740986297718
3449,2.2,-0.2,12.855647487558375,530.4316763171447
3450,2.2,-0.1,12.90733661713955,531.3471112722942
3451,2.2,0.1,12.989629214554698,532.2655122395641
3452,2.2,0.2,13.021184289856123,532.3096584750234
3453,2.2,0.3,13.046803744487685,532.096944404945
3454,2.2,0.4,13.066731623495732,531.6379309274482
3455,2.2,0.5,13.081148554302366,530.9404345822699
3456,2.2,0.6,13.090180460089766,530.0099046170706
3457,2.2,0.7,13.09390427418398,528.8496702738513
3458,2.2,0.8,13.092351287936518,527.4610856664535
3459,2.2,0.9,13.085508481613568,525.8435873739667
3460,2.2,1.0,13.073317972793838,523.9946705704853
3461,2.2,1.1,13.055674526839603,521.909781292287
3462,2.2,1.2,13.032420873811288,519.5821137802143
3463,2.2,1.3,13.003340327342652,517.0022910660721
3464,2.2,1.4,12.996068293235407,515.366218207259
3465,2.2,1.5,13.077473396276282,517.5675934956524
3466,2.2,1.6,13.150383989257932,519.4013741262058
3467,2.2,1.7,13.215720801508663,520.9074040899253
3468,2.2,1.8,13.27419873404839,522.1166202853459
3469,2.2,1.9,13.326383018177184,523.0534827466425
3470,2.2,2.0,13.372726613058909,523.7375930008833
3471,2.2,2.1,13.413595937816407,524.1848076084996
3472,2.2,2.2,13.449289051554429,524.4080248925097
3473,2.2,2.3,13.480048770495138,524.417752574428
3474,2.2,2.4,13.506072283347976,524.2225238734364
3475,2.2,2.5,13.527518273369637,523.8292057091151
3476,2.2,2.6,13.544512214147302,523.2432278731793
3477,2.2,2.7,13.55715028793012,522.4687525928468
3478,2.2,2.8,13.565502231128974,521.5087976680752
3479,2.2,2.9,13.569613312808709,520.3653220895872
3480,2.3,-2.9,11.782653827140297,518.3789276532511
3481,2.3,-2.8,11.778565258822919,516.8806173033541
3482,2.3,-2.7,11.770259292614561,515.1998016737058
3483,2.3,-2.6,11.7576914077022,513.3345541537168
3484,2.3,-2.5,11.740793037303124,511.2819075583637
3485,2.3,-2.4,11.719469645896513,509.03777092157685
3486,2.3,-2.3,11.693597966133545,506.59680992523823
3487,2.3,-2.2,11.663022198070092,503.9522824233319
3488,2.3,-2.1,11.627548879174412,501.09581644470654
3489,2.3,-2.0,11.586939996515223,498.01711212728344
