,Ra,Rb,R3,V
290,-3.2,-2.9,12.648839602772311,631.4485126205316
291,-3.2,-2.8,12.7093048477375,632.5969085193997
292,-3.2,-2.7,12.757356322706222,633.2081062158358
293,-3.2,-2.6,12.794577242799853,633.3506183629265
294,-3.2,-2.5,12.822011969597643,633.0696390607092
295,-3.2,-2.4,12.84034510692425,632.3947941153727
296,-3.2,-2.3,12.849998625109647,631.3443440314056
297,-3.2,-2.2,12.851184185671022,629.9274483297743
298,-3.2,-2.1,12.843927303030535,628.1452111312839
299,-3.2,-2.0,12.82807016483832,625.9908032043072
300,-3.2,-1.9,12.803253870259557,623.4486933376676
301,-3.2,-1.8,12.768875174617154,620.4927764918601
302,-3.2,-1.7,12.72400453162634,617.0828271275526
303,-3.2,-1.6,12.667235854427812,613.1579977074135
304,-3.2,-1.5,12.596399634564534,608.6244040976457
305,-3.2,-1.4,12.602779419285753,607.4322852271052
306,-3.2,-1.3,12.785139052926587,613.8555852446855
307,-3.2,-1.2,12.9363447884417,618.9307196303381
308,-3.2,-1.1,13.065832869331075,623.0660359728577
309,-3.2,-1.0,13.178834513574197,626.4879119879507
310,-3.2,-0.9,13.278611475837524,629.3374980871437
311,-3.2,-0.8,13.367359573604961,631.7098169110652
312,-3.2,-0.7,13.446638742167254,633.6723736925608
313,-3.2,-0.6,13.517601797817283,635.2750558421787
314,-3.2,-0.5,13.581126399282525,636.5558434973702
315,-3.2,-0.4,13.63789602347825,637.5443136980184
316,-3.2,-0.3,13.688452129270617,638.2638977409551
317,-3.2,-0.2,13.73322909541658,638.733393097656
318,-3.2,-0.1,13.772578369631166,638.9680084501582
319,-3.2,0.1,13.836082960882003,638.7797300756199
320,-3.2,0.2,13.86065834926671,638.3750146758201
321,-3.2,0.3,13.880661999783417,637.7724601533862
322,-3.2,0.4,13.896211526706782,636.977156193156
323,-3.2,0.5,13.907395578037946,635.9929389824338
324,-3.2,0.6,13.914276461903443,634.8225048667764
325,-3.2,0.7,13.916891923462064,633.4674872445355
326,-3.2,0.8,13.915256193829537,631.9285019584238
327,-3.2,0.9,13.90936038020174,630.2051641778548
328,-3.2,1.0,13.899172222415649,628.2960778642688
329,-3.2,1.1,13.884635200230042,626.1987971392585
330,-3.2,1.2,13.865666932797179,623.9097570226985
331,-3.2,1.3,13.84215676194411,621.4241688507412
332,-3.2,1.4,13.813962347437197,618.7358729379996
333,-3.2,1.5,13.780905016046715,615.8371373112006
334,-3.2,1.6,13.742763482623209,612.7183859926564
335,-3.2,1.7,13.699265377273887,609.3678323440733
336,-3.2,1.8,13.650075728688778,605.7709806896307
337,-3.2,1.9,13.624497589269435,603.1959024597132
338,-3.2,2.0,13.672338316013459,603.797980157349
339,-3.2,2.1,13.71447353032992,604.1531553410094
340,-3.2,2.2,13.751232916100294,604.2756948763242
341,-3.2,2.3,13.78288360591346,604.177158760506
342,-3.2,2.4,13.809641571280025,603.8668930268154
343,-3.2,2.5,13.925621349307374,607.4176459355471
344,-3.2,2.6,14.202475869332456,617.9301535926345
345,-3.2,2.7,14.36512987035344,623.5007045723171
346,-3.2,2.8,14.484520558979273,627.1990625230853
347,-3.2,2.9,14.577756814468813,629.7656035906307
348,-3.1,-2.9,12.837353622790195,638.3094645012999
349,-3.1,-2.8,12.888549445963218,639.0567319173821
350,-3.1,-2.7,12.929817553002358,639.3743835710573
351,-3.1,-2.6,12.962104755219087,639.3033921349872
352,-3.1,-2.5,12.986068950435744,638.8722277296628
353,-3.1,-2.4,13.002157197326197,638.1002365421048
354,-3.1,-2.3,13.010651697090829,636.999630654349
355,-3.1,-2.2,13.011695992828907,635.5766218050467
356,-3.1,-2.1,13.00530747946523,633.8319627487872
357,-3.1,-2.0,12.991378882863675,631.7610112638192
358,-3.1,-1.9,12.969669011398288,629.3533299320221
359,-3.1,-1.8,12.939780845111963,626.591737960829
360,-3.1,-1.7,12.901122020748799,623.4506011974925
361,-3.1,-1.6,12.852837594628223,619.8929224841377
362,-3.1,-1.5,12.793694568004998,615.8653445642877
363,-3.1,-1.4,12.721874150460959,611.2891604098994
364,-3.1,-1.3,12.741762586909404,610.6816200700721
365,-3.1,-1.2,12.897892547424057,615.9698472405015
