,Ra,Rb,R3,V
73,-3.6,-1.4,11.661538316051828,602.2651979811245
74,-3.6,-1.3,11.689156030924323,603.4603374745263
75,-3.6,-1.2,11.712195793529112,604.4573689209988
76,-3.6,-1.1,11.730791272463705,605.26207674625
77,-3.6,-1.0,11.74504657453588,605.8789661078604
78,-3.6,-0.9,11.755039312475443,606.3113956486071
79,-3.6,-0.8,11.760822789487857,606.5616720316689
80,-3.6,-0.7,11.762427449459526,606.6311126973603
81,-3.6,-0.6,11.759861687074537,606.5200809204322
82,-3.6,-0.5,11.753112068886917,606.2279953768364
83,-3.6,-0.4,11.742142979074323,605.7533148139358
84,-3.6,-0.3,11.726895667836512,605.0934968705386
85,-3.6,-0.2,11.707286642135493,604.2449284371756
86,-3.6,-0.1,11.683205293188749,603.2028229873396
87,-3.6,0.1,11.683205293188749,603.2028229873396
88,-3.6,0.2,11.707286642135493,604.2449284371756
89,-3.6,0.3,11.726895667836512,605.0934968705386
90,-3.6,0.4,11.742142979074323,605.7533148139358
91,-3.6,0.5,11.753112068886917,606.2279953768364
92,-3.6,0.6,11.759861687074537,606.5200809204322
93,-3.6,0.7,11.762427449459526,606.6311126973603
94,-3.6,0.8,11.760822789487857,606.5616720316689
95,-3.6,0.9,11.755039312475443,606.3113956486071
96,-3.6,1.0,11.74504657453588,605.8789661078604
97,-3.6,1.1,11.730791272463705,605.26207674625
98,-3.6,1.2,11.712195793529112,604.4573689209988
99,-3.6,1.3,11.689156030924323,603.4603374745263
100,-3.6,1.4,11.661538316051828,602.2651979811245
101,-3.6,1.5,11.676978158749383,602.9333476041094
102,-3.6,1.6,11.698166276092865,603.8502502495649
103,-3.6,1.7,11.708869950208927,604.313445112705
104,-3.6,1.8,11.709428644427916,604.3376222587482
105,-3.6,1.9,11.69985966804545,603.9235307367336
106,-3.6,2.0,11.679860963567974,603.0580991958458
107,-3.6,2.1,11.648760842965057,601.712260752886
108,-3.6,2.2,11.605393529947008,599.8355671614762
109,-3.6,2.3,11.547839158086907,597.344937391942
110,-3.6,2.4,11.472861738638183,594.10033603697
111,-3.6,2.5,11.477550638871037,594.3032452883247
112,-3.6,2.6,11.496267830706412,595.1132201639185
113,-3.6,2.7,11.510168866942106,595.7147788910323
114,-3.6,2.8,11.519346913814584,596.1119531808037
115,-3.6,2.9,11.523862167115652,596.3073479688132
116,-3.5,-2.9,11.569406195067796,595.5665887920941
117,-3.5,-2.8,11.564984354343434,595.3752363754435
118,-3.5,-2.7,11.55599735858409,594.9863297041778
119,-3.5,-2.6,11.61623862114482,597.5932330034229
120,-3.5,-2.5,11.700669795967233,601.2469397626697
121,-3.5,-2.4,11.872921143822815,608.7010100782023
122,-3.5,-2.3,11.921707430436555,610.8122063932376
123,-3.5,-2.2,11.92710147420398,611.0456302939965
124,-3.5,-2.1,11.90164109386097,609.9438481152231
125,-3.5,-2.0,11.92625225431155,611.0088808295056
126,-3.5,-1.9,11.942234222248363,611.7004905862054
127,-3.5,-1.8,11.94992275128854,612.0332069150004
128,-3.5,-1.7,11.949473124776876,612.0137496063907
129,-3.5,-1.6,11.940876369726212,611.6417303599184
130,-3.5,-1.5,11.9239583390269,610.9096130673515
131,-3.5,-1.4,11.89836143405562,609.8019228699088
132,-3.5,-1.3,11.863504254484642,608.2935000287647
133,-3.5,-1.2,11.818507629623237,606.3462989771957
134,-3.5,-1.1,11.762062050410481,603.9036515222358
135,-3.5,-1.0,11.739981460022314,602.9481276589343
136,-3.5,-0.9,11.749995406631129,603.3814749916976
137,-3.5,-0.8,11.755791077509055,603.6322790567315
138,-3.5,-0.7,11.757399110288471,603.7018656785876
139,-3.5,-0.6,11.754827952801023,603.5906004319446
140,-3.5,-0.5,11.748064086494843,603.2978983098492
141,-3.5,-0.4,11.737071668427095,602.8222082311659
142,-3.5,-0.3,11.72179156946547,602.1609714193428
143,-3.5,-0.2,11.702139747482228,601.3105510033921
144,-3.5,-0.1,11.678004848317276,600.266128201054
145,-3.5,0.1,11.678004848317276,600.266128201054
146,-3.5,0.2,11.702139747482228,601.3105510033921
147,-3.5,0.3,11.72179156946547,602.1609714193428
148,-3.5,0.4,11.737071668427095,602.8222082311659
149,-3.5,0.5,11.748064086494843,603.2978983098492
150,-3.5,0.6,11.754827952801023,603.5906004319446
151,-3.5,0.7,11.757399110288471,603.7018656785876
152,-3.5,0.8,11.755791077509055,603.6322790567315
153,-3.5,0.9,11.749995406631129,603.3814749916976
154,-3.5,1.0,11.739981460022314,602.9481276589343
155,-3.5,1.1,11.762062050410483,603.9036515222359
156,-3.5,1.2,11.81850762962324,606.3462989771958
157,-3.5,1.3,11.863504254484644,608.2935000287648
158,-3.5,1.4,11.89836143405562,609.8019228699088
159,-3.5,1.5,11.9239583390269,610.9096130673515
160,-3.5,1.6,11.940876369726213,611.6417303599185
161,-3.5,1.7,11.949473124776876,612.0137496063907
162,-3.5,1.8,11.94992275128854,612.0332069150004
163,-3.5,1.9,11.942234222248365,611.7004905862054
164,-3.5,2.0,11.92625225431155,611.0088808295056
165,-3.5,2.1,11.90164109386097,609.9438481152231
166,-3.5,2.2,11.92710147420398,611.0456302939965
167,-3.5,2.3,11.921707430436557,610.8122063932376
168,-3.5,2.4,11.872921143822815,608.7010100782023
169,-3.5,2.5,11.700669795967233,601.2469397626697
170,-3.5,2.6,11.61623862114482,597.5932330034229
171,-3.5,2.7,11.55599735858409,594.9863297041778
172,-3.5,2.8,11.564984354343434,595.3752363754435
173,-3.5,2.9,11.569406195067796,595.5665887920941
174,-3.4,-2.9,11.974664282026584,610.3922325649138
175,-3.4,-2.8,12.132152399917057,617.2074332540876
176,-3.4,-2.7,12.231345054679036,621.4999339084225
177,-3.4,-2.6,12.300101523972938,624.4753275012448
178,-3.4,-2.5,12.347660350036843,626.5334062217769
179,-3.4,-2.4,12.378265402597126,627.8578209020393
180,-3.4,-2.3,12.394050511343398,628.5409116992834
181,-3.4,-2.2,12.395974418354989,628.6241675827553
182,-3.4,-2.1,12.384148146093608,628.1123929806728
183,-3.4,-2.0,12.35786949336476,626.9752005715745
184,-3.4,-1.9,12.315393038927905,625.1370583331039
185,-3.4,-1.8,12.253229122003479,622.4469533579481
186,-3.4,-1.7,12.16409648091038,618.5897935598482
187,-3.4,-1.6,12.13580647379722,617.3655610364242
188,-3.4,-1.5,12.121239730069313,616.7351942301964
189,-3.4,-1.4,12.099302165154263,615.7858597055955
190,-3.4,-1.3,12.069635065748177,614.5020343667292
191,-3.4,-1.2,12.031715076855221,612.8610703505329
192,-3.4,-1.1,11.984801590792706,610.8309183185736
193,-3.4,-1.0,11.927849288392004,608.3663427317268
194,-3.4,-0.9,11.859357042493585,605.4023832425761
195,-3.4,-0.8,11.777089375246081,601.8423009326723
196,-3.4,-0.7,11.748170432155291,600.5908515946365
197,-3.4,-0.6,11.745589313562068,600.479155287315
198,-3.4,-0.5,11.738799139692535,600.1853147217212
199,-3.4,-0.4,11.72776364569933,599.7077605590625
200,-3.4,-0.3,11.71242299766121,599.0439035234831
201,-3.4,-0.2,11.6926921329697,598.1900625833234
202,-3.4,-0.1,11.668458311659574,597.1413589864657
203,-3.4,0.1,11.668458311659574,597.1413589864657
204,-3.4,0.2,11.6926921329697,598.1900625833234
205,-3.4,0.3,11.71242299766121,599.0439035234831
206,-3.4,0.4,11.727763645699333,599.7077605590626
207,-3.4,0.5,11.738799139692535,600.1853147217212
208,-3.4,0.6,11.745589313562068,600.479155287315
209,-3.4,0.7,11.748170432155295,600.5908515946367
210,-3.4,0.8,11.777089375246081,601.8423009326723
211,-3.4,0.9,11.859357042493585,605.4023832425761
212,-3.4,1.0,11.927849288392004,608.3663427317268
213,-3.4,1.1,11.984801590792706,610.8309183185736
214,-3.4,1.2,12.031715076855223,612.861070350533
215,-3.4,1.3,12.069635065748177,614.5020343667292
216,-3.4,1.4,12.099302165154263,615.7858597055955
217,-3.4,1.5,12.121239730069314,616.7351942301964
218,-3.4,1.6,12.13580647379722,617.3655610364242
219,-3.4,1.7,12.164096480910382,618.5897935598482
220,-3.4,1.8,12.25322912200348,622.4469533579482
221,-3.4,1.9,12.315393038927905,625.1370583331039
222,-3.4,2.0,12.35786949336476,626.9752005715745
223,-3.4,2.1,12.384148146093608,628.1123929806728
224,-3.4,2.2,12.395974418354989,628.6241675827553
225,-3.4,2.3,12.3940505113434,628.5409116992835
226,-3.4,2.4,12.378265402597128,627.8578209020393
227,-3.4,2.5,12.347660350036843,626.5334062217769
228,-3.4,2.6,12.300101523972938,624.4753275012448
229,-3.4,2.7,12.231345054679036,621.4999339084225
230,-3.4,2.8,12.132152399917057,617.2074332540876
231,-3.4,2.9,11.974664282026584,610.3922325649138
232,-3.3,-2.9,12.400966629787451,626.1285536805234
233,-3.3,-2.8,12.479998827419788,629.5486230482037
234,-3.3,-2.7,12.540702358383278,632.1755307260603
235,-3.3,-2.6,12.58669981072373,634.1660419664631
236,-3.3,-2.5,12.620114883327279,635.6120585224226
237,-3.3,-2.4,12.642237139008234,636.569385425445
238,-3.3,-2.3,12.653823650834653,637.0707845433102
239,-3.3,-2.2,12.655243750468287,637.1322384747654
240,-3.3,-2.1,12.646541497615754,636.7556538763057
241,-3.3,-2.0,12.627442787083947,635.9291690155924
242,-3.3,-1.9,12.597309943476592,634.6251888850886
243,-3.3,-1.8,12.55502484424263,632.7953274244196
244,-3.3,-1.7,12.498743882223518,630.3598036764835
245,-3.3,-1.6,12.425371676964474,627.1846669706438
246,-3.3,-1.5,12.329281480322592,623.026423268525
247,-3.3,-1.4,12.268087242944972,620.3782805747412
248,-3.3,-1.3,12.241708910383174,619.2367745826546
249,-3.3,-1.2,12.208172607978817,617.7855118822046
250,-3.3,-1.1,12.166981584649012,616.0029958781698
251,-3.3,-1.0,12.117460329540592,613.8599942570675
252,-3.3,-0.9,12.058686417521653,611.3165896430413
253,-3.3,-0.8,11.989377790546342,608.3173017687883
254,-3.3,-0.7,11.907695467695287,604.7825498748392
255,-3.3,-0.6,11.810869756717228,600.5924772457006
256,-3.3,-0.5,11.736451155483596,597.3720584026263
257,-3.3,-0.4,11.714168582865895,596.407793883532
258,-3.3,-0.3,11.698738628209593,595.7400721594037
259,-3.3,-0.2,11.678891154032954,594.8811850160506
260,-3.3,-0.1,11.65451135419724,593.8261642889769
261,-3.3,0.1,11.65451135419724,593.8261642889769
262,-3.3,0.2,11.678891154032954,594.8811850160506
263,-3.3,0.3,11.698738628209593,595.7400721594037
264,-3.3,0.4,11.714168582865895,596.407793883532
265,-3.3,0.5,11.736451155483596,597.3720584026263
266,-3.3,0.6,11.810869756717228,600.5924772457006
267,-3.3,0.7,11.907695467695287,604.7825498748392
268,-3.3,0.8,11.989377790546344,608.3173017687884
269,-3.3,0.9,12.058686417521654,611.3165896430414
270,-3.3,1.0,12.117460329540592,613.8599942570675
271,-3.3,1.1,12.166981584649012,616.0029958781698
272,-3.3,1.2,12.208172607978817,617.7855118822046
273,-3.3,1.3,12.241708910383174,619.2367745826546
274,-3.3,1.4,12.268087242944972,620.3782805747412
275,-3.3,1.5,12.329281480322592,623.026423268525
276,-3.3,1.6,12.425371676964474,627.1846669706438
277,-3.3,1.7,12.498743882223518,630.3598036764835
278,-3.3,1.8,12.55502484424263,632.7953274244196
279,-3.3,1.9,12.597309943476592,634.6251888850886
280,-3.3,2.0,12.627442787083947,635.9291690155924
281,-3.3,2.1,12.646541497615754,636.7556538763057
282,-3.3,2.2,12.655243750468289,637.1322384747654
283,-3.3,2.3,12.653823650834653,637.0707845433102
284,-3.3,2.4,12.642237139008234,636.569385425445
285,-3.3,2.5,12.620114883327279,635.6120585224226
286,-3.3,2.6,12.58669981072373,634.1660419664631
287,-3.3,2.7,12.54070235838328,632.1755307260604
288,-3.3,2.8,12.47999882741979,629.5486230482038
289,-3.3,2.9,12.400966629787451,626.1285536805234
290,-3.2,-2.9,12.64883960277231,634.143454194815
291,-3.2,-2.8,12.7093048477375,636.7600501937869
292,-3.2,-2.7,12.757356322706222,638.8394479903268
293,-3.2,-2.6,12.794577242799853,640.4501602375213
294,-3.2,-2.5,12.822011969597643,641.6373810354079
295,-3.2,-2.4,12.84034510692425,642.4307361901753
296,-3.2,-2.3,12.849998625109645,642.8484862063118
297,-3.2,-2.2,12.85118418567102,642.8997906047842
298,-3.2,-2.1,12.843927303030533,642.5857535063976
299,-3.2,-2.0,12.82807016483832,641.8995456795249
300,-3.2,-1.9,12.803253870259557,640.8256359129891
301,-3.2,-1.8,12.768875174617154,639.3379191672855
302,-3.2,-1.7,12.724004531626338,637.3961699030816
303,-3.2,-1.6,12.667235854427812,634.9395405830464
304,-3.2,-1.5,12.596399634564534,631.8741470733823
305,-3.2,-1.4,12.507963210993292,628.0471156570188
306,-3.2,-1.3,12.395575776112125,623.1836190712683
307,-3.2,-1.2,12.35976929575791,621.6341158271147
308,-3.2,-1.1,12.322473666605926,620.0201705917252
309,-3.2,-1.0,12.277894988035747,618.0910559068623
310,-3.2,-0.9,12.225387457970566,615.8188250879257
311,-3.2,-0.8,12.164087942098078,613.166126532529
312,-3.2,-0.7,12.092821339346983,610.0821084701497
313,-3.2,-0.6,12.009939912173245,606.495466079852
314,-3.2,-0.5,11.913030468185912,602.3017699566357
315,-3.2,-0.4,11.825483854036321,598.5132444914823
316,-3.2,-0.3,11.779936749385097,596.5422217682012
317,-3.2,-0.2,11.728228544312746,594.3045812429007
318,-3.2,-0.1,11.669855847921802,591.7785389864991
319,-3.2,0.1,11.669855847921802,591.7785389864991
320,-3.2,0.2,11.728228544312746,594.3045812429007
321,-3.2,0.3,11.779936749385097,596.5422217682012
322,-3.2,0.4,11.825483854036323,598.5132444914824
323,-3.2,0.5,11.913030468185912,602.3017699566357
324,-3.2,0.6,12.009939912173245,606.495466079852
325,-3.2,0.7,12.092821339346983,610.0821084701497
326,-3.2,0.8,12.164087942098078,613.166126532529
327,-3.2,0.9,12.225387457970566,615.8188250879257
328,-3.2,1.0,12.277894988035749,618.0910559068623
329,-3.2,1.1,12.322473666605928,620.0201705917253
330,-3.2,1.2,12.359769295757912,621.6341158271147
331,-3.2,1.3,12.395575776112125,623.1836190712683
332,-3.2,1.4,12.507963210993292,628.0471156570188
333,-3.2,1.5,12.596399634564534,631.8741470733823
334,-3.2,1.6,12.667235854427812,634.9395405830464
335,-3.2,1.7,12.72400453162634,637.3961699030817
336,-3.2,1.8,12.768875174617154,639.3379191672855
337,-3.2,1.9,12.803253870259557,640.8256359129891
338,-3.2,2.0,12.82807016483832,641.8995456795249
339,-3.2,2.1,12.843927303030535,642.5857535063977
340,-3.2,2.2,12.851184185671022,642.8997906047844
341,-3.2,2.3,12.849998625109647,642.8484862063119
342,-3.2,2.4,12.84034510692425,642.4307361901753
343,-3.2,2.5,12.822011969597643,641.6373810354079
344,-3.2,2.6,12.794577242799853,640.4501602375213
345,-3.2,2.7,12.757356322706222,638.8394479903268
346,-3.2,2.8,12.7093048477375,636.7600501937869
347,-3.2,2.9,12.648839602772311,634.143454194815
348,-3.1,-2.9,12.837353622790193,639.5896328106678
349,-3.1,-2.8,12.888549445963218,641.8051003268539
350,-3.1,-2.7,12.929817553002358,643.5909520806329
351,-3.1,-2.6,12.962104755219087,644.9881607446666
352,-3.1,-2.5,12.986068950435744,646.0251964394461
353,-3.1,-2.4,13.002157197326195,646.7214053519918
354,-3.1,-2.3,13.010651697090829,647.0889995643398
355,-3.1,-2.2,13.011695992828905,647.1341908151413
356,-3.1,-2.1,13.00530747946523,646.8577318589856
357,-3.1,-2.0,12.991378882863675,646.2549804741215
358,-3.1,-1.9,12.969669011398288,645.3154992424282
359,-3.1,-1.8,12.939780845111962,644.0221073713388
360,-3.1,-1.7,12.901122020748797,642.3491707081062
361,-3.1,-1.6,12.852837594628223,640.2596920948552
362,-3.1,-1.5,12.793694568004998,637.700314275109
363,-3.1,-1.4,12.721874150460959,634.5923302208245
364,-3.1,-1.3,12.634567561050961,630.8141916775076
365,-3.1,-1.2,12.527090727728979,626.1631983305961
366,-3.1,-1.1,12.458443457902593,623.1925302770477
367,-3.1,-1.0,12.417434164382822,621.4178785179046
368,-3.1,-0.9,12.369368099998987,619.3378493734683
369,-3.1,-0.8,12.313607858140742,616.9248594677467
370,-3.1,-0.7,12.249313431957372,614.1425580249187
371,-3.1,-0.6,12.175356134542199,610.9421018186679
372,-3.1,-0.5,12.090174999647338,607.2559410021179
373,-3.1,-0.4,11.991520734771157,602.9867388363921
374,-3.1,-0.3,11.901445098840746,599.088771521184
375,-3.1,-0.2,11.852757933320511,596.9818646100341
376,-3.1,-0.1,11.797975502701131,594.6111888796182
377,-3.1,0.1,11.797975502701131,594.6111888796182
378,-3.1,0.2,11.852757933320511,596.9818646100341
379,-3.1,0.3,11.901445098840748,599.0887715211841
380,-3.1,0.4,11.991520734771157,602.9867388363921
381,-3.1,0.5,12.090174999647338,607.2559410021179
382,-3.1,0.6,12.175356134542199,610.9421018186679
383,-3.1,0.7,12.249313431957374,614.1425580249188
384,-3.1,0.8,12.313607858140742,616.9248594677467
385,-3.1,0.9,12.369368099998987,619.3378493734683
386,-3.1,1.0,12.417434164382824,621.4178785179047
387,-3.1,1.1,12.458443457902595,623.1925302770478
388,-3.1,1.2,12.527090727728979,626.1631983305961
389,-3.1,1.3,12.634567561050963,630.8141916775076
390,-3.1,1.4,12.721874150460959,634.5923302208245
391,-3.1,1.5,12.793694568004998,637.700314275109
392,-3.1,1.6,12.852837594628223,640.2596920948552
393,-3.1,1.7,12.901122020748799,642.3491707081062
394,-3.1,1.8,12.939780845111963,644.022107371339
395,-3.1,1.9,12.969669011398288,645.3154992424282
396,-3.1,2.0,12.991378882863675,646.2549804741215
397,-3.1,2.1,13.00530747946523,646.8577318589856
398,-3.1,2.2,13.011695992828907,647.1341908151413
399,-3.1,2.3,13.010651697090829,647.0889995643398
400,-3.1,2.4,13.002157197326197,646.7214053519918
401,-3.1,2.5,12.986068950435744,646.0251964394461
402,-3.1,2.6,12.962104755219087,644.9881607446666
403,-3.1,2.7,12.929817553002358,643.5909520806329
404,-3.1,2.8,12.888549445963218,641.8051003268539
405,-3.1,2.9,12.837353622790195,639.5896328106679
406,-3.0,-2.9,12.992022165957575,643.5711693935428
407,-3.0,-2.8,13.03746690956427,645.5377625060662
408,-3.0,-2.7,13.074385944570864,647.1354108632303
409,-3.0,-2.6,13.10343519763968,648.3924992847979
410,-3.0,-2.5,13.125083981297095,649.3293369794637
411,-3.0,-2.4,13.139657927033532,649.9600154481469
412,-3.0,-2.3,13.147365507060776,650.2935561965992
413,-3.0,-2.2,13.148313653263973,650.334586635873
414,-3.0,-2.1,13.142515365345428,650.0836693200284
415,-3.0,-2.0,13.129890617312967,649.5373411738549
416,-3.0,-1.9,13.11026071382036,648.687869267001
417,-3.0,-1.8,13.083335137544097,647.5226816423575
418,-3.0,-1.7,13.048688512305468,646.0233704094424
419,-3.0,-1.6,13.005723068087967,644.1640674412945
420,-3.0,-1.5,12.953607934533462,641.9088173381467
421,-3.0,-1.4,12.891178455772877,639.2072203391286
422,-3.0,-1.3,12.816760820184939,635.9868432837732
423,-3.0,-1.2,12.727843419566295,632.1389978837972
424,-3.0,-1.1,12.620392706204548,627.4891348619756
425,-3.0,-1.0,12.540881431956944,624.0483337507055
426,-3.0,-0.9,12.496154518154025,622.1128042780233
427,-3.0,-0.8,12.444492750458945,619.8771733014419
428,-3.0,-0.7,12.385251793138242,617.3135575914607
429,-3.0,-0.6,12.317590043436244,614.3855373104611
430,-3.0,-0.5,12.240385509023731,611.0445589358169
431,-3.0,-0.4,12.15209835029998,607.2239868632129
432,-3.0,-0.3,12.050528361157848,602.8286085370698
433,-3.0,-0.2,11.965692884913835,599.157405884393
434,-3.0,-0.1,11.913800360254712,596.9117890432178
435,-3.0,0.1,11.913800360254712,596.9117890432178
436,-3.0,0.2,11.965692884913837,599.1574058843931
437,-3.0,0.3,12.050528361157848,602.8286085370698
438,-3.0,0.4,12.152098350299982,607.2239868632129
439,-3.0,0.5,12.24038550902373,611.0445589358168
440,-3.0,0.6,12.317590043436244,614.3855373104611
441,-3.0,0.7,12.385251793138243,617.3135575914608
442,-3.0,0.8,12.444492750458945,619.8771733014419
443,-3.0,0.9,12.496154518154025,622.1128042780233
444,-3.0,1.0,12.540881431956944,624.0483337507055
445,-3.0,1.1,12.620392706204548,627.4891348619756
446,-3.0,1.2,12.727843419566295,632.1389978837972
447,-3.0,1.3,12.816760820184939,635.9868432837732
448,-3.0,1.4,12.891178455772877,639.2072203391286
449,-3.0,1.5,12.953607934533462,641.9088173381467
450,-3.0,1.6,13.005723068087967,644.1640674412945
451,-3.0,1.7,13.048688512305468,646.0233704094424
452,-3.0,1.8,13.083335137544097,647.5226816423575
453,-3.0,1.9,13.11026071382036,648.687869267001
454,-3.0,2.0,13.129890617312967,649.5373411738549
455,-3.0,2.1,13.142515365345428,650.0836693200284
456,-3.0,2.2,13.148313653263974,650.3345866358732
457,-3.0,2.3,13.147365507060776,650.2935561965992
458,-3.0,2.4,13.139657927033532,649.9600154481469
459,-3.0,2.5,13.125083981297097,649.3293369794638
460,-3.0,2.6,13.10343519763968,648.3924992847979
461,-3.0,2.7,13.074385944570864,647.1354108632303
462,-3.0,2.8,13.037466909564271,645.5377625060662
463,-3.0,2.9,12.992022165957575,643.5711693935428
464,-2.9,-2.9,13.123640536820592,646.5552240566482
465,-2.9,-2.8,13.165107266764235,648.3496710935112
466,-2.9,-2.7,13.198960360941463,649.8146427615819
467,-2.9,-2.6,13.225694862182031,650.9715617324858
468,-2.9,-2.5,13.245671665520216,651.8360455151454
469,-2.9,-2.4,13.259144600339713,652.4190784188143
470,-2.9,-2.3,13.26627768847234,652.7277583866022
471,-2.9,-2.2,13.267155530914511,652.7657464741926
472,-2.9,-2.1,13.261788434515978,652.5334887041201
473,-2.9,-2.0,13.25011302593144,652.0282426341464
474,-2.9,-1.9,13.231988440144832,651.2439124180104
475,-2.9,-1.8,13.20718753396693,650.170668574984
476,-2.9,-1.7,13.175381790045392,648.7942947202624
477,-2.9,-1.6,13.136117407494481,647.0951529017854
478,-2.9,-1.5,13.088778098905372,645.0465736639162
479,-2.9,-1.4,13.032526461968395,642.6123189407335
480,-2.9,-1.3,12.966208498913122,639.7424501939801
481,-2.9,-1.2,12.888190013024069,636.3662485736828
482,-2.9,-1.1,12.796055553867095,632.3791869594221
483,-2.9,-1.0,12.685996389726679,627.6164448468945
484,-2.9,-0.9,12.60920706058483,624.2934342229903
485,-2.9,-0.8,12.560716661340503,622.1950422504729
486,-2.9,-0.7,12.505331014041474,619.7982626921242
487,-2.9,-0.6,12.442386033057343,617.0743576538952
488,-2.9,-0.5,12.37101865411848,613.9859785644521
489,-2.9,-0.4,12.29008261308081,610.4835215534251
490,-2.9,-0.3,12.198009451891284,606.4991125707128
491,-2.9,-0.2,12.092563791759783,601.9360169846802
492,-2.9,-0.1,12.019231870730493,598.7626235539146
493,-2.9,0.1,12.019231870730493,598.7626235539146
494,-2.9,0.2,12.092563791759783,601.9360169846802
495,-2.9,0.3,12.198009451891284,606.4991125707128
496,-2.9,0.4,12.29008261308081,610.4835215534251
497,-2.9,0.5,12.37101865411848,613.9859785644521
498,-2.9,0.6,12.442386033057343,617.0743576538952
499,-2.9,0.7,12.505331014041474,619.7982626921242
500,-2.9,0.8,12.560716661340503,622.1950422504729
501,-2.9,0.9,12.60920706058483,624.2934342229903
502,-2.9,1.0,12.685996389726679,627.6164448468945
503,-2.9,1.1,12.796055553867097,632.3791869594222
504,-2.9,1.2,12.888190013024069,636.3662485736828
505,-2.9,1.3,12.966208498913124,639.7424501939801
506,-2.9,1.4,13.032526461968395,642.6123189407335
507,-2.9,1.5,13.088778098905372,645.0465736639162
508,-2.9,1.6,13.136117407494481,647.0951529017854
