,R1,R2,heri,R3t,R3p,Rai0,Rbi0,R3i0,E,i0,ip1,it1,it2,ip2,it3,it4
121,4.6,1.0,53.0,2.0,1.8,0.0,1.4,10.8,-4.83348299888894,-0.07313252554740757,-1.8798066065646708,-1.9397827574284747,-0.28173441969556734,-0.035606172401458025,-0.07283006561920047,-0.5505904516321607
122,4.6,1.0,53.0,2.0,1.8,0.0,1.4,11.0,-5.270868136663921,-0.8781450241804123,-1.7463753902120516,-1.8295769411488436,-0.25020392471924424,-0.03166289965156466,-0.06434550287667662,-0.4705584538751282
123,4.6,1.0,53.0,2.0,1.8,0.0,1.4,11.2,-5.088850703439675,-1.0895079623442143,-1.5912712335120887,-1.6997990880627185,-0.22190698876511306,-0.028146333526819944,-0.05691703950287774,-0.40130205772584304
124,4.6,1.0,53.0,2.0,1.8,0.0,1.4,11.4,-4.623444106429815,-1.0223179565509781,-1.4280395671958104,-1.5588735197088681,-0.19650350138545036,-0.02499999839346856,-0.050373365287669,-0.34233619790757075
125,4.6,1.0,53.0,2.0,1.8,0.0,1.4,11.6,-4.069155738863628,-0.8602936196839437,-1.263678382965736,-1.412503674684558,-0.173766304156743,-0.02218624367378652,-0.04458458558656275,-0.29214292811229825
126,4.6,1.0,53.0,2.0,1.8,0.0,1.4,11.8,-3.5260163407074288,-0.69439754600171,-1.103634467581287,-1.265599818667397,-0.1535222040838562,-0.019674948533065617,-0.039492341747973114,-0.2496950140921399
127,4.6,1.0,53.0,2.0,1.8,0.0,1.6,10.6,-3.3654471994377673,1.304029786027968,-1.6159185714786872,-1.9853820265852846,-0.2878921754308976,-0.03698543936479837,-0.07710717368172482,-0.6661915989243425
128,4.6,1.0,53.0,2.0,1.8,0.0,1.6,10.8,-4.89651512313867,-0.31765685719437897,-1.7112097297795117,-1.9390310003655031,-0.2568097225157544,-0.033034636406227946,-0.06824233994120732,-0.5705308369360864
129,4.6,1.0,53.0,2.0,1.8,0.0,1.6,11.0,-5.309488239407074,-0.9691791548393667,-1.6865561170270666,-1.8481844951747917,-0.22873994515975937,-0.029482929850928485,-0.06044239061884582,-0.48690320673631504
130,4.6,1.0,53.0,2.0,1.8,0.0,1.6,11.2,-5.126188802882098,-1.0968372790375724,-1.6011545158689842,-1.7303469022735953,-0.203337085316889,-0.026283883838914335,-0.05358245124807581,-0.4146466852980666
131,4.6,1.0,53.0,2.0,1.8,0.0,1.6,11.4,-4.684512124862522,-0.9998581187101081,-1.483985221304465,-1.596300726174377,-0.18051015405217186,-0.023418673081323504,-0.04749811446527019,-0.35294111707480624
132,4.6,1.0,53.0,2.0,1.8,0.0,1.6,11.6,-4.160844989703037,-0.8358320248080418,-1.34858048602473,-1.4528776680817828,-0.16003575775539503,-0.020847137202508748,-0.042115333606489,-0.30055658222408965
133,4.6,1.0,53.0,2.0,1.8,0.0,1.6,11.8,-3.63750039471779,-0.6736759106861427,-1.2036909370217472,-1.3059587516472675,-0.14182918274309486,-0.018544175545684993,-0.03737888811156154,-0.25642254896229133
134,4.6,1.0,53.0,2.0,1.8,0.0,1.8,10.6,-2.473625594691839,1.020388990873471,-0.5202208502450958,-1.9195543449604884,-0.26130018406547606,-0.03423569048754871,-0.071944649098441,-0.68675886670826
135,4.6,1.0,53.0,2.0,1.8,0.0,1.8,10.8,-4.222768931475002,-0.420217091566883,-0.9772476783255115,-1.9090171970892698,-0.23377445799997076,-0.0306751987664029,-0.06383031723089516,-0.5880069904960692
136,4.6,1.0,53.0,2.0,1.8,0.2,1.2,10.6,-3.0020592958899215,2.088265428552404,-1.91185981745366,-2.1250864603207447,-0.37995793245499954,-0.0455145554151386,-0.0848286843392998,-0.5430772744584829
137,4.6,1.0,53.0,2.0,1.8,0.2,1.2,10.8,-4.736234636802692,0.05562374123837799,-1.7837536509614438,-2.087668666441459,-0.335431705461815,-0.040473139961250126,-0.07503764581633732,-0.4694935693987645
138,4.6,1.0,53.0,2.0,1.8,0.2,1.2,11.0,-5.224840277980547,-0.8054994464619085,-1.6240222352789715,-1.9919890793971717,-0.2957053023856133,-0.03595632303040475,-0.06641377584310248,-0.4052541155833751
139,4.6,1.0,53.0,2.0,1.8,0.2,1.2,11.2,-5.0779652876080945,-1.0592619803501293,-1.4562975976150483,-1.8620675264974125,-0.26006461697397754,-0.03192896395921707,-0.0588340824469924,-0.34951051976531744
140,4.6,1.0,53.0,2.0,1.8,0.2,1.2,11.4,-4.645285219885409,-1.0325664499541745,-1.2894602589076385,-1.7134210751391947,-0.22824672237038612,-0.028342116624116898,-0.052129765797872096,-0.3011188310920261
141,4.6,1.0,53.0,2.0,1.8,0.2,1.2,11.6,-4.100950415420812,-0.886551148025319,-1.127769757178612,-1.5553500510868616,-0.20024283370003104,-0.025146835832856596,-0.04620732634793967,-0.25968246324919164
142,4.6,1.0,53.0,2.0,1.8,0.2,1.2,11.8,-3.549630796944257,-0.7180935784708709,-0.9746435120468959,-1.393982717068866,-0.17556098278146237,-0.02229041012469679,-0.04098393308231607,-0.22407566336914897
143,4.6,1.0,53.0,2.0,1.8,0.2,1.4,10.6,-3.8233381085447036,1.0990486245136708,-1.8544740278739482,-2.036195276188664,-0.34438627323834226,-0.042077055550180376,-0.07966302195563912,-0.5655910782516003
144,4.6,1.0,53.0,2.0,1.8,0.2,1.4,10.8,-5.219962642877363,-0.43414404860232025,-1.8273015898885205,-2.0571083021350205,-0.3049962153309025,-0.03753890318330377,-0.07062123046489432,-0.4882523532724008
145,4.6,1.0,53.0,2.0,1.8,0.2,1.4,11.0,-5.537199696118478,-1.0394439595984295,-1.7130721795838326,-1.9986720609012991,-0.2694766395143233,-0.03346761828288436,-0.06264871591702104,-0.42041852232068777
146,4.6,1.0,53.0,2.0,1.8,0.2,1.4,11.2,-5.295613365771715,-1.1539331591920927,-1.5657441266812384,-1.8911871278542094,-0.23755959828849882,-0.029824295197613537,-0.0555998960044235,-0.3617651625536382
147,4.6,1.0,53.0,2.0,1.8,0.2,1.4,11.4,-4.807731243781745,-1.0470983266131952,-1.4088264660676941,-1.7555696667986922,-0.20923003187635913,-0.026558733195997775,-0.04933671880280599,-0.31111130042700097
148,4.6,1.0,53.0,2.0,1.8,0.2,1.4,11.6,-4.245895184925757,-0.8725275546312332,-1.25032748025842,-1.6037586823804304,-0.18414343701442704,-0.02362449641805142,-0.04380521806888282,-0.26770831615431234
149,4.6,1.0,53.0,2.0,1.8,0.2,1.4,11.8,-3.6927175099262968,-0.7018385595874861,-1.0943473195657134,-1.4440981756779365,-0.16190260014263913,-0.02100777975283563,-0.038926327833905816,-0.23059674736578017
150,4.6,1.0,53.0,2.0,1.8,0.2,1.6,10.6,-3.6804735345649533,0.49193144438322634,-1.2781010728795081,-1.8829610994434915,-0.311610170698259,-0.03892319032456726,-0.07466427731560543,-0.5861451682867482
151,4.6,1.0,53.0,2.0,1.8,0.2,1.6,10.8,-5.083917219657451,-0.7251467908499762,-1.5014067813754082,-1.9743497731979005,-0.27648906357353553,-0.03484563040547073,-0.06634035718161613,-0.5053388230735436
152,4.6,1.0,53.0,2.0,1.8,0.2,1.6,11.0,-5.430174728156999,-1.1550212615402415,-1.5416778632206842,-1.9639556976617314,-0.24491338798543438,-0.031170931761153042,-0.05897589982487261,-0.43445968616288155
153,4.6,1.0,53.0,2.0,1.8,0.2,1.6,11.2,-5.225475945859216,-1.1751116217346862,-1.4922225449699908,-1.888187630160246,-0.21665159257827327,-0.02785391395445913,-0.05242469545919448,-0.3730239470023662
154,4.6,1.0,53.0,2.0,1.8,0.2,1.6,11.4,-4.787927655444946,-1.0298631369369105,-1.4016816372750327,-1.773312512144912,-0.1914250630652532,-0.02487575134728104,-0.046604540140833706,-0.320165014534723
155,4.6,1.0,53.0,2.0,1.8,0.2,1.6,11.6,-4.279611925012432,-0.849034835351631,-1.2887474074959755,-1.6342242929968052,-0.16895330243278295,-0.022198793711140752,-0.041452055622357875,-0.27500123740173876
156,4.6,1.0,53.0,2.0,1.8,0.2,1.6,11.8,-3.7668264406966045,-0.6814532696735114,-1.1623417930677533,-1.4808457886683755,-0.14897401147754863,-0.019800450652837753,-0.03690386313246563,-0.23650726402411237
157,4.6,1.0,53.0,2.0,1.8,0.2,1.8,10.6,-2.3090723921195604,0.1349146499997005,0.2134525467408821,-1.665985084080603,-0.2811351475538686,-0.036040409351699054,-0.06984374549938366,-0.6044352023745887
158,4.6,1.0,53.0,2.0,1.8,0.2,1.8,10.8,-4.031599892477971,-0.8613741918234155,-0.4672815965022892,-1.83771260821959,-0.25012046605115756,-0.03235943557228893,-0.06220443872734904,-0.5205471555818804
159,4.6,1.0,53.0,2.0,1.8,0.4,1.2,10.6,-3.5192925709998235,1.339062414248474,-1.853264188626781,-1.9810026342747733,-0.4161909875110723,-0.0475627479609102,-0.08153300173580647,-0.4788014251389541
160,4.6,1.0,53.0,2.0,1.8,0.4,1.2,10.8,-5.061250931292307,-0.30367091426160187,-1.758675841265358,-2.1013785051181912,-0.36516061931615695,-0.04239206563215703,-0.07241653662640601,-0.4175564490724355
161,4.6,1.0,53.0,2.0,1.8,0.4,1.2,11.0,-5.450457733706571,-0.9569540051743388,-1.6067155095515773,-2.1017368132597767,-0.3195757828070782,-0.03775351168587804,-0.06434989551780745,-0.3633722157101147
162,4.6,1.0,53.0,2.0,1.8,0.4,1.2,11.2,-5.268117132654879,-1.1202634824439883,-1.439592026406899,-2.0224528072867543,-0.27938941487809643,-0.03360943554434925,-0.05718686885666102,-0.31562309723813087
163,4.6,1.0,53.0,2.0,1.8,0.4,1.2,11.4,-4.825272030429915,-1.056032813852653,-1.2740009224507958,-1.8962109729764052,-0.2439696128712967,-0.029914656770415604,-0.05082579993177205,-0.2743172515765764
164,4.6,1.0,53.0,2.0,1.8,0.4,1.2,11.6,-4.275174174341373,-0.8957592298975214,-1.1139821073738858,-1.7426542559405789,-0.2126794543582946,-0.026603913982398808,-0.04519138764590025,-0.23830382514279336
165,4.6,1.0,53.0,2.0,1.8,0.4,1.2,11.8,-3.7152062134700827,-0.72270828706678,-0.9619012938346714,-1.5743177959229797,-0.18535641400376335,-0.02364708692766726,-0.040217743488028646,-0.20705759222619236
166,4.6,1.0,53.0,2.0,1.8,0.4,1.4,10.6,-3.98725376103539,0.3736043939134106,-1.674912041402422,-1.6928437672322616,-0.37466676818439737,-0.043985941098071635,-0.07675639574881643,-0.4976932412828319
167,4.6,1.0,53.0,2.0,1.8,0.4,1.4,10.8,-5.31878856534604,-0.7846887047635391,-1.7313628409756348,-1.93246850091964,-0.32969187136041,-0.03933358192443848,-0.06831701385090128,-0.4329260515514761
168,4.6,1.0,53.0,2.0,1.8,0.4,1.4,11.0,-5.613380037248135,-1.1856060987338424,-1.6497426154091954,-2.016296306741424,-0.2896906189271249,-0.03515938529744744,-0.060818896687123924,-0.37606611545197666
169,4.6,1.0,53.0,2.0,1.8,0.4,1.4,11.2,-5.378790443879552,-1.20653983252123,-1.513826459296979,-1.9925908613950014,-0.25416727794799954,-0.0314093854976818,-0.05412650259677321,-0.32613012462388724
170,4.6,1.0,53.0,2.0,1.8,0.4,1.4,11.4,-4.913993159017991,-1.0647959909401834,-1.3648744105594233,-1.902806730591692,-0.2225363813340664,-0.028029616572894156,-0.04818398295901716,-0.28276604606071487
171,4.6,1.0,53.0,2.0,1.8,0.4,1.4,11.6,-4.375905844382942,-0.8803915099706501,-1.2150312976446003,-1.7726278987247497,-0.19468309491639957,-0.025001253350637853,-0.04292419407283887,-0.2452465957030654
172,4.6,1.0,53.0,2.0,1.8,0.4,1.4,11.8,-3.8338137603132054,-0.7060943322721869,-1.067109620431438,-1.6169872208265588,-0.17032252915669233,-0.022289155167527497,-0.038260539644397795,-0.21275036281440407
173,4.6,1.0,53.0,2.0,1.8,0.4,1.6,10.6,-3.35753492556978,-0.23947287630289793,-0.8641942217946053,-1.2893391493707895,-0.3365963640389964,-0.040710338740609586,-0.07212097925366834,-0.5151009960682131
174,4.6,1.0,53.0,2.0,1.8,0.4,1.6,10.8,-4.834470699657686,-1.0771673507988453,-1.2438904826994985,-1.6679805659223348,-0.29732929822057486,-0.036524847033433616,-0.06432103004772216,-0.4472571249352768
175,4.6,1.0,53.0,2.0,1.8,0.4,1.6,11.0,-5.261299864330795,-1.3017092540394515,-1.3674911274574697,-1.8522156194085255,-0.2620757864206098,-0.032749746926128864,-0.05735190404811874,-0.38770642603049055
176,4.6,1.0,53.0,2.0,1.8,0.4,1.6,11.2,-5.131399018515367,-1.2265875218436122,-1.358576720347628,-1.8995374034857377,-0.23055972409201786,-0.029337347485125065,-0.05112825962714851,-0.3356720416340977
177,4.6,1.0,53.0,2.0,1.8,0.4,1.6,11.4,-4.766333781299181,-1.0465210173279047,-1.2943661318859085,-1.8605257343733683,-0.2025690131704323,-0.02626380359288305,-0.04560177930397913,-0.29048630164470524
178,4.6,1.0,53.0,2.0,1.8,0.4,1.6,11.6,-4.320935340772849,-0.8563315214123577,-1.2044539891649038,-1.7664977534441277,-0.17792042042128742,-0.02349271927960217,-0.04069590603467077,-0.25154303101589903
179,4.6,1.0,53.0,2.0,1.8,0.4,1.6,11.8,-3.849619482527487,-0.6852271148236468,-1.098513985867612,-1.6345675409538671,-0.15612888056784868,-0.02100526972208172,-0.036330946488305926,-0.2178457441041246
180,4.6,1.0,53.0,2.0,1.8,0.4,1.8,10.6,-1.320712139364332,-0.6020920798182487,0.989251944818534,-0.7697809496894479,-0.30218246061122045,-0.037705820868723094,-0.06764369562733918,-0.5305590775678866
181,4.6,1.0,53.0,2.0,1.8,0.4,1.8,10.8,-3.2615949214668944,-1.2124748220667243,0.07622363977134228,-1.303280539053958,-0.26757151895435527,-0.03393072064500302,-0.06043674307875335,-0.4601242174394429
182,4.6,1.0,53.0,0.0,-0.0,1.8,-0.0,10.4,-4.269904345390387,-1.0265900447266176,-0.17487699689809233,-1.2009901339770295,-1.2009901339770295,-0.25335339759476483,-0.20655181910842657,-0.20655181910842657
183,4.6,1.0,53.0,0.0,-0.0,1.8,-0.0,10.6,-4.463127224589698,-1.505253417766653,-0.1494088760809973,-1.100220813183114,-1.100220813183114,-0.22912021621596068,-0.1894515440799296,-0.1894515440799296
184,4.6,1.0,53.0,0.0,-0.0,1.8,-0.0,10.8,-4.196364565519616,-1.582246384699829,-0.12779241148382425,-0.9663905003690161,-0.9663898728904314,-0.20668798871338367,-0.17342870368156582,-0.17342870368156582
185,4.6,1.0,53.0,0.0,-0.0,1.8,-0.0,11.0,-3.7196433360222727,-1.4624999064253643,-0.10903362755198032,-0.8225225376081653,-0.8225225376081653,-0.18604290985967964,-0.15851090848445892,-0.15851090848445892
186,4.6,1.0,53.0,0.0,-0.0,1.8,-0.0,11.2,-3.182954113231972,-1.2622451500501484,-0.09282378922216594,-0.6857310052146204,-0.6857310052146204,-0.1671423085499555,-0.14464042749023065,-0.14464042749023065
187,4.6,1.0,53.0,0.0,-0.0,1.8,-0.2,10.4,-4.099186484294478,-0.870328759541735,-0.150166908162646,-1.1610516323707998,-1.2228720351704396,-0.2818561566527933,-0.2148117331089452,-0.1980992592871189
188,4.6,1.0,53.0,0.0,-0.0,1.8,-0.2,10.6,-4.412448889343068,-1.4591075874632224,-0.129437742754817,-1.0342613544198684,-1.1568812010227703,-0.2539909475017339,-0.1969615838606842,-0.18180847231997177
189,4.6,1.0,53.0,0.0,-0.0,1.8,-0.2,10.8,-4.1884340945398435,-1.5736156122293323,-0.1112813682993874,-0.8930057159159333,-1.0354341707425192,-0.22835088893771172,-0.1801681611686945,-0.1665781772462651
190,4.6,1.0,53.0,0.0,-0.0,1.8,-0.2,11.0,-3.7202244104701094,-1.4589293745812029,-0.09558106807526201,-0.7534098413889296,-0.890512618701905,-0.20490460540167987,-0.16452872939407825,-0.15235817292705178
191,4.6,1.0,53.0,0.0,-0.0,1.8,-0.2,11.2,-3.184770127409138,-1.258077228674665,-0.08211721351835877,-0.6262788253952749,-0.7456795457401313,-0.18348768900614232,-0.15002195321721956,-0.13910767185734585
192,4.6,1.0,53.0,0.0,-0.0,1.8,-0.4,10.4,-3.8187164978589863,-0.6280408735619858,-0.12972514226567,-1.099558790156152,-1.2350576519966125,-0.3140009838389233,-0.22276730509474874,-0.1895657509448938
193,4.6,1.0,53.0,0.0,-0.0,1.8,-0.4,10.6,-4.305455924069975,-1.3659976535709575,-0.11256023379974067,-0.9578162036486901,-1.2087191746104509,-0.28201930911745876,-0.20423128717811778,-0.17411206214455888
194,4.6,1.0,53.0,0.0,-0.0,1.8,-0.4,10.8,-4.159051566151902,-1.545222039683722,-0.0975790600059554,-0.816143271047622,-1.1010635589482263,-0.2526982770068571,-0.18673317087814212,-0.15961218858137727
195,4.6,1.0,53.0,0.0,-0.0,1.8,-0.4,11.0,-3.713183748361189,-1.4454002587590367,-0.08453438221476972,-0.6844653176958673,-0.9564513695077039,-0.22587473457679152,-0.17037775018252432,-0.1460799354244955
196,4.6,1.0,53.0,0.0,-0.0,1.8,-0.4,11.2,-3.1820574016310275,-1.2456349603598937,-0.07297690294217318,-0.5682856062194332,-0.8049880257458426,-0.2014997360529378,-0.1552183636231348,-0.1334538066876121
197,4.6,1.0,53.0,0.0,-0.0,1.8,0.2,10.4,-4.396016284648795,-1.1653450560988858,-0.2056287518935278,-1.2228720351704396,-1.1610516323707998,-0.22820781671907753,-0.1980992592871189,-0.2148117331089452
198,4.6,1.0,53.0,0.0,-0.0,1.8,0.2,10.6,-4.501910479972139,-1.5508620995096862,-0.1742407017154619,-1.1568812010227703,-1.0342613544198684,-0.2068950671236962,-0.18180847231997177,-0.1969615838606842
199,4.6,1.0,53.0,0.0,-0.0,1.8,0.2,10.8,-4.20270743733272,-1.5929015044821426,-0.14745104499161243,-1.0354341707425192,-0.8930057159159333,-0.18716866278555244,-0.1665781772462651,-0.1801681611686945
200,4.6,1.0,53.0,0.0,-0.0,1.8,0.2,11.0,-3.7171684366767295,-1.4627333401003852,-0.12465486151631922,-0.890512618701905,-0.7534098413889296,-0.16897087264806032,-0.15235817292705178,-0.16452872939407825
201,4.6,1.0,53.0,0.0,-0.0,1.8,0.2,11.2,-3.178264103946276,-1.259377429378219,-0.10549321619328111,-0.7456795457401313,-0.6262788253952749,-0.15230546216480434,-0.13910767185734585,-0.15002195321721956
202,4.6,1.0,53.0,0.0,-0.0,1.8,0.4,10.4,-4.52440545859281,-1.3289933888008818,-0.24281624949071556,-1.2350576519966125,-1.099558790156152,-0.20564632210880518,-0.1895657509448938,-0.22276730509474874
203,4.6,1.0,53.0,0.0,-0.0,1.8,0.4,10.6,-4.549611280148383,-1.613712246180512,-0.20403613161761314,-1.2087191746104509,-0.9578162036486901,-0.18698417476844043,-0.17411206214455888,-0.20423128717811778
204,4.6,1.0,53.0,0.0,-0.0,1.8,0.4,10.8,-4.214317626669072,-1.6096961821895093,-0.17141816159710288,-1.1010635589482263,-0.816143271047622,-0.16965109342709184,-0.15961218858137727,-0.18673317087814212
205,4.6,1.0,53.0,0.0,-0.0,1.8,0.4,11.0,-3.7144161780015565,-1.459492878522724,-0.14386545261368155,-0.9564513695077039,-0.6844653176958673,-0.15368347405456007,-0.1460799354244955,-0.17037775018252432
206,4.6,1.0,53.0,0.0,-0.0,1.8,0.4,11.2,-3.170354340225458,-1.2490737152984366,-0.12034261273220181,-0.8049880257458426,-0.5682856062194332,-0.13899220991879702,-0.1334538066876121,-0.1552183636231348
207,4.6,1.0,53.0,0.0,-0.0,2.0,-0.0,10.4,-4.548510627821088,-1.6860804645111784,-0.15978914638981223,-1.0442676289239898,-1.0442676289239898,-0.24301203258801252,-0.18554654950276017,-0.18554717698134482
208,4.6,1.0,53.0,0.0,-0.0,2.0,-0.0,10.6,-4.553857640479691,-1.775026241899468,-0.13673066382762045,-1.039939692534972,-1.039939692534972,-0.2205321145011112,-0.17084461759077385,-0.17084461759077385
209,4.6,1.0,53.0,0.0,-0.0,2.0,-0.0,10.8,-4.2059585662791505,-1.6506587798940018,-0.11701053462456912,-0.962309175345581,-0.962309175345581,-0.19961093121673912,-0.15702998492633924,-0.15702998492633924
210,4.6,1.0,53.0,0.0,-0.0,2.0,-0.0,11.0,-3.7000010180054232,-1.4415159719064832,-0.09980170044582337,-0.8450871697859839,-0.8450871697859839,-0.1803375887684524,-0.1440857086563483,-0.1440857086563483
211,4.6,1.0,53.0,0.0,-0.0,2.0,-0.0,11.2,-3.1538614948512986,-1.2143560969270766,-0.08499497442971915,-0.7139821330201812,-0.7139821330201812,-0.16263553162571043,-0.13195531291421503,-0.13195531291421503
212,4.6,1.0,53.0,0.0,-0.0,2.0,-0.2,10.4,-4.422477754473221,-1.5831851396942511,-0.13725024228915572,-1.0715423511574045,-0.9904680590843782,-0.26906624785624444,-0.19245731708360836,-0.17850839730817825
213,4.6,1.0,53.0,0.0,-0.0,2.0,-0.2,10.6,-4.519434951886069,-1.7480546069564298,-0.11831701057963073,-1.0098706682911143,-1.0580816341680475,-0.24359436193481088,-0.17710151989012957,-0.16441515006590635
214,4.6,1.0,53.0,0.0,-0.0,2.0,-0.2,10.8,-4.199579926789738,-1.6455244929529727,-0.10171560582239181,-0.9052672613761388,-1.0131889411713928,-0.21999747585505247,-0.16269200766691938,-0.15119414194487035
215,4.6,1.0,53.0,0.0,-0.0,2.0,-0.2,11.0,-3.7002237843116745,-1.4391414740821347,-0.08745857863686979,-0.7796849400619976,-0.9078105594380759,-0.19813251751475036,-0.14921372040407732,-0.1387819941737689
216,4.6,1.0,53.0,0.0,-0.0,2.0,-0.2,11.2,-3.1579384271171875,-1.21303958108183,-0.07519954326562583,-0.6525696118478663,-0.7752384040504694,-0.17811996839009225,-0.13659449433907866,-0.1271768241422251
217,4.6,1.0,53.0,0.0,-0.0,2.0,-0.4,10.4,-4.1699275695718825,-1.3918698908528313,-0.1185366390272975,-1.0649258857010864,-0.9255885452148505,-0.29855670779943466,-0.19915473117725924,-0.17129516979912296
218,4.6,1.0,53.0,0.0,-0.0,2.0,-0.4,10.6,-4.424488296266645,-1.675308627774939,-0.10288528457749635,-0.9625432365573943,-1.073368405282963,-0.2693461172748357,-0.18319024937227368,-0.15784637542674318
219,4.6,1.0,53.0,0.0,-0.0,2.0,-0.4,10.8,-4.166340722236782,-1.618816412286833,-0.08921560680028051,-0.8397269795532338,-1.0627609760849737,-0.2424347234191373,-0.16816828737501055,-0.14521773671731353
220,4.6,1.0,53.0,0.0,-0.0,2.0,-0.4,11.0,-3.6885364105110057,-1.4252847983734682,-0.07727032632101327,-0.711831028747838,-0.9688798325951211,-0.21775099018123,-0.1541503414628096,-0.13336909282952547
221,4.6,1.0,53.0,0.0,-0.0,2.0,-0.4,11.2,-3.155410189880058,-1.2025589090771973,-0.06665034708566964,-0.592029329680372,-0.8356839324696921,-0.1951380397658795,-0.1410447951639071,-0.12230483663734049
222,4.6,1.0,53.0,0.0,-0.0,2.0,0.2,10.4,-4.596404073701706,-1.7559373875847086,-0.18803337146528065,-0.9904680590843782,-1.0715423511574045,-0.21945781749673188,-0.1785077698295936,-0.19245731708360836
223,4.6,1.0,53.0,0.0,-0.0,2.0,0.2,10.6,-4.557259999739472,-1.7888101265998557,-0.15932227892335504,-1.0580816341680475,-1.0098706682911143,-0.19965862180106342,-0.16441515006590635,-0.17710151989012957
224,4.6,1.0,53.0,0.0,-0.0,2.0,0.2,10.8,-4.196137407212518,-1.6475714306579903,-0.13495983078610152,-1.0131889411713928,-0.9052672613761388,-0.18126379360910505,-0.15119414194487035,-0.16269200766691938
225,4.6,1.0,53.0,0.0,-0.0,2.0,0.2,11.0,-3.688889698823914,-1.4348179302178323,-0.114282121299766,-0.9078105594380759,-0.7796849400619976,-0.16429843322839588,-0.1387819941737689,-0.14921372040407732
226,4.6,1.0,53.0,0.0,-0.0,2.0,0.2,11.2,-3.1441532874596305,-1.207124671782367,-0.09677459218073636,-0.7752384040504694,-0.6525696118478663,-0.14867468911688775,-0.1271768241422251,-0.13659449433907866
227,4.6,1.0,53.0,0.0,-0.0,2.0,0.4,10.4,-4.604316346929409,-1.8228989797644317,-0.22201680298894644,-0.9255885452148505,-1.0649258857010864,-0.19843623228371143,-0.17129516979912296,-0.19915473117725924
228,4.6,1.0,53.0,0.0,-0.0,2.0,0.4,10.6,-4.545646672137082,-1.8008219229523093,-0.18681474716868252,-1.073368405282963,-0.9625432365573943,-0.18106173537671566,-0.15784637542674318,-0.18319024937227368
229,4.6,1.0,53.0,0.0,-0.0,2.0,0.4,10.8,-4.17634072189685,-1.6384612404508516,-0.1571172089315951,-1.0627609760849737,-0.8397269795532338,-0.1648882927838713,-0.14521773671731353,-0.16816828737501055
230,4.6,1.0,53.0,0.0,-0.0,2.0,0.4,11.0,-3.6695278776460327,-1.419516726396978,-0.13192142732441425,-0.9688798325951211,-0.711831028747838,-0.1498594282893464,-0.13336909282952547,-0.1541503414628096
231,4.6,1.0,53.0,0.0,-0.0,2.0,0.4,11.2,-3.1289280127966776,-1.1914959077257663,-0.1104179146932438,-0.8356839324696921,-0.592029329680372,-0.13595129642635584,-0.12230483663734049,-0.1410447951639071
232,4.6,1.0,53.0,0.0,-0.0,2.2,-0.0,10.4,-4.143729654373601,-1.9538301961729303,-0.14589858520776033,-0.7391283411416225,-0.7391283411416225,-0.23203060764353722,-0.1668567915330641,-0.1668567915330641
233,4.6,1.0,53.0,0.0,-0.0,2.2,-0.0,10.6,-4.2462334129959345,-1.8239883370697498,-0.1250414076494053,-0.8887863386771642,-0.8887863386771642,-0.21127132198307663,-0.1541798344696872,-0.1541798344696872
234,4.6,1.0,53.0,0.0,-0.0,2.2,-0.0,10.8,-3.9906598849920556,-1.608232828672044,-0.10703940084204078,-0.8994791090372019,-0.8994791090372019,-0.19197664444800466,-0.14222639647778124,-0.14222639647778124
235,4.6,1.0,53.0,0.0,-0.0,2.2,-0.0,11.0,-3.570519349654205,-1.3734148218063638,-0.09133408043999225,-0.8348575017298572,-0.8348575017298572,-0.17412649490870535,-0.1309644745197147,-0.1309644745197147
236,4.6,1.0,53.0,0.0,-0.0,2.2,-0.0,11.2,-3.080316067673266,-1.1475237718550488,-0.0778840312268585,-0.7282084122416563,-0.7282084122416563,-0.15770330326631665,-0.12039406842086464,-0.12039406842086464
237,4.6,1.0,53.0,0.0,-0.0,2.2,-0.2,10.4,-4.05250664340565,-1.9011344166938215,-0.12519326503388584,-0.8719734632177278,-0.5644897982710972,-0.2562035477021709,-0.17261921585304663,-0.1608929366338998
238,4.6,1.0,53.0,0.0,-0.0,2.2,-0.2,10.6,-4.222658489772584,-1.8131662996020168,-0.10800200107041746,-0.9131676122779027,-0.8472991425660439,-0.23283131036441773,-0.1594640962430276,-0.14872802764875814
239,4.6,1.0,53.0,0.0,-0.0,2.2,-0.2,10.8,-3.988996356201824,-1.607962999609299,-0.09291917074006051,-0.8715963297290727,-0.9212555885897018,-0.21095631178468466,-0.1470550859812647,-0.13725086976774037
240,4.6,1.0,53.0,0.0,-0.0,2.2,-0.2,11.0,-3.5739875975996256,-1.3749446910806,-0.08005145087372512,-0.7826160392723978,-0.8838290096027777,-0.19074923475272954,-0.13535327947465703,-0.12644389254273847
241,4.6,1.0,53.0,0.0,-0.0,2.2,-0.2,11.2,-3.0869996765977703,-1.1498832096112892,-0.06884663214441389,-0.6691559560713358,-0.7862675198120996,-0.1721761937951669,-0.12436495185829699,-0.11630521330516785
242,4.6,1.0,53.0,0.0,-0.0,2.2,-0.4,10.4,-3.826512054016348,-1.775924836168997,-0.10818774404469877,-0.9488798337988555,-0.3776512058102526,-0.2829066083068028,-0.17815510899526998,-0.1548067168914713
243,4.6,1.0,53.0,0.0,-0.0,2.2,-0.4,10.6,-4.141316250723321,-1.7666514932643622,-0.09393824683502316,-0.9125852828728966,-0.8040354655240662,-0.25642443157266825,-0.16452935681445524,-0.14315197383984923
